0,1,Perform,Class
44,72,-0.078957151,-1
53,63,0.055891731,1
46,70,-0.004446948,0
50,66,0.14865093,1
54,62,0.184530639,1
57,59,0.418111702,1
50,60,0.067172673,1
39,77,-0.079149865,-1
44,72,-0.108730971,-1
60,56,-0.081322749,-1
31,85,0.193858898,1
69,39,0.100663351,1
39,77,0.202038836,1
52,55,0.009861509,0
48,67,0.105276187,1
35,72,-0.001796451,0
38,78,0.170438126,1
40,74,-0.283197357,-1
41,75,0.22665403,1
47,66,0.218950989,1
40,72,-0.104980256,-1
32,84,0.025886218,0
43,73,-0.249466518,-1
38,78,-0.10303108,-1
62,45,0.084980697,1
47,69,0.317908171,1
49,67,0.222466482,1
53,59,0.004995383,0
56,60,-0.101275955,-1
63,49,0.028263581,0
45,39,-0.106809961,-1
45,71,0.178797397,1
44,72,0.126088735,1
52,64,-0.216004862,-1
37,41,-0.073388382,-1
53,58,0.007351547,0
39,39,-0.090021006,-1
38,78,0.272921545,1
32,84,-0.121870097,-1
49,67,-0.013054831,0
53,63,0.018573593,0
53,63,-0.157933301,-1
65,51,-0.063084674,-1
30,86,0.100765304,1
43,40,-0.128964563,-1
41,75,0.033453198,0
39,77,0.066604816,1
40,76,0.061015959,1
47,69,0.018360139,0
37,79,0.094408283,1
47,60,0.129858609,1
56,59,-0.151820995,-1
25,91,-0.055634856,-1
55,61,-0.049178719,-1
37,45,-0.040042043,-1
55,61,0.096252887,1
48,68,0.117675098,1
43,73,0.036175834,0
45,71,-0.167101969,-1
38,41,-0.018019936,-1
41,75,0.174380538,1
43,71,0.023348332,0
62,51,-0.136826676,-1
41,75,-0.077344542,-1
50,66,-0.119434719,-1
44,72,0.176421157,1
55,61,0.32749127,1
45,67,0.049808967,1
47,67,-0.162698705,-1
35,47,0.211009118,1
35,75,-0.017504012,-1
36,79,0.034979806,0
58,58,0.065433958,1
39,77,0.053801785,1
56,58,0.633123355,1
67,49,-0.217779674,-1
54,62,0.097311574,1
42,74,-0.215580894,-1
55,55,-0.057971139,-1
42,74,-0.082916736,-1
49,65,-0.091435819,-1
47,69,0.184584476,1
58,58,0.094359575,1
62,52,-0.040584638,-1
49,67,-0.033543353,-1
48,68,-0.134440236,-1
55,61,0.019687264,0
38,78,0.058410228,1
47,69,-0.042436447,-1
31,85,0.097402015,1
48,68,-0.083982134,-1
46,70,-0.097877267,-1
54,62,-0.117893454,-1
39,77,-0.020718685,-1
39,77,0.196871208,1
31,85,0.067824665,1
55,61,-0.065247556,-1
64,50,-0.068345631,-1
60,56,0.191883634,1
27,89,0.016211454,0
44,70,0.044031345,1
39,77,0.002132985,0
47,69,-0.241231242,-1
51,63,0.019583043,0
48,68,-0.059082035,-1
34,82,0.146992384,1
30,86,-0.055746349,-1
45,71,0.189289601,1
44,72,-0.083994874,-1
53,63,-0.129911579,-1
46,68,0.100581634,1
41,75,-0.007064527,0
48,66,6.8937e-05,0
36,80,-0.107693469,-1
45,69,0.080724075,1
41,75,-0.074080481,-1
49,67,0.271649886,1
47,69,-0.109362353,-1
61,55,0.045365071,1
45,69,-0.044679024,-1
65,51,-0.006966747,0
46,70,0.020798146,0
35,75,0.15444692,1
44,68,-0.018868374,-1
56,58,0.149387869,1
54,62,-0.020304793,-1
54,62,-0.003031165,0
42,74,-0.031213935,-1
41,73,0.002197131,0
55,61,0.095042705,1
39,71,0.129896876,1
50,66,0.281066528,1
32,81,-0.146415908,-1
49,67,0.104618656,1
47,69,-0.062304701,-1
50,64,0.29647533,1
48,68,-0.014901714,0
40,44,-0.079788155,-1
38,69,0.071490342,1
55,58,-0.040473909,-1
58,58,-0.014531254,0
43,63,0.021842355,0
35,77,0.047688785,1
51,63,-0.026910069,-1
58,58,0.069158928,1
53,63,0.157262013,1
35,79,0.183286393,1
49,67,0.03380832,0
66,49,0.133298033,1
59,56,0.14709748,1
51,64,-0.016786131,-1
36,78,0.017694391,0
38,40,0.171029595,1
54,56,-0.133683192,-1
50,66,-0.025765258,-1
60,56,0.052927615,1
33,77,0.004938665,0
46,70,0.022542377,0
69,45,-0.147291342,-1
58,53,-0.031522187,-1
42,74,-0.054042123,-1
28,88,0.029658571,0
61,53,0.021861137,0
35,75,-0.116113515,-1
48,68,0.049458128,1
40,76,-0.247767874,-1
43,72,-0.046600747,-1
64,52,0.135932298,1
65,51,-0.033738636,-1
46,70,0.058952571,1
46,68,-0.098580844,-1
55,59,0.051291489,1
39,73,-0.130784605,-1
61,55,0.017811841,0
41,74,0.076081526,1
47,59,0.189383567,1
40,74,-0.03957218,-1
67,49,0.066966938,1
49,59,0.20710169,1
37,79,-0.14700319,-1
39,71,0.047404266,1
55,61,0.130348317,1
44,70,0.010707779,0
58,56,-0.033385939,-1
49,67,0.022495706,0
32,84,-0.067950644,-1
45,70,0.066081628,1
37,79,0.231621721,1
43,73,-0.129694098,-1
30,84,0.271650944,1
50,60,0.107731865,1
43,69,-0.030753704,-1
35,80,0.129097205,1
36,46,0.212144973,1
39,43,0.314740955,1
36,80,0.003827282,0
66,48,-0.006012583,0
53,55,0.327049485,1
43,73,0.099130831,1
55,61,-0.032462685,-1
27,83,-0.086683353,-1
50,60,0.191639309,1
39,75,0.200181025,1
36,80,-0.03902968,-1
34,78,0.071795312,1
79,37,0.135872241,1
46,70,0.138775017,1
71,45,0.096900978,1
49,67,0.115372854,1
34,78,0.021133574,0
75,41,-0.066647864,-1
48,66,-0.036651223,-1
42,68,0.05620468,1
27,89,-0.063957436,-1
58,58,-0.320112629,-1
55,60,0.119658448,1
35,77,-0.191203967,-1
56,60,-0.194590513,-1
40,76,-0.136931092,-1
38,78,0.206933559,1
47,69,-0.118653687,-1
25,90,-0.016368146,-1
50,66,0.002049565,0
47,61,-0.160925715,-1
68,46,-0.068297255,-1
47,69,0.072047733,1
49,67,0.029417386,0
74,35,0.163127825,1
54,62,0.332216941,1
39,71,0.151035362,1
41,75,-0.131667958,-1
64,51,0.042386656,1
63,51,0.10607329,1
40,76,-0.003109871,0
49,67,-0.000193261,0
45,71,-0.187993258,-1
40,76,0.208516686,1
28,88,-0.022545257,-1
32,84,-0.141820066,-1
57,55,0.000490238,0
32,43,0.009320249,0
38,78,-0.329211879,-1
39,77,-0.087892172,-1
62,54,0.184099284,1
55,61,-0.22508001,-1
40,76,0.20102982,1
58,58,0.160258793,1
48,68,-0.055839251,-1
38,72,0.295369509,1
53,63,0.105758541,1
32,84,0.103270207,1
37,43,-0.074180264,-1
29,87,-0.055421895,-1
43,73,0.179701088,1
56,54,0.083751985,1
45,71,-0.093114863,-1
40,76,0.08338115,1
39,75,-0.026317002,-1
27,55,0.033194503,0
44,72,0.029201813,0
69,45,-0.021487848,-1
41,75,-0.003360377,0
58,58,-0.090429299,-1
39,77,0.082634678,1
45,69,-0.043386884,-1
62,52,-0.003582253,0
67,49,-0.139730382,-1
45,32,0.09334227,1
58,48,0.066556025,1
59,57,-0.050698298,-1
24,92,0.138859556,1
46,37,-0.158279763,-1
48,64,-0.027675093,-1
59,57,-0.313424753,-1
60,56,-0.283865464,-1
55,53,0.136965651,1
35,81,0.213516024,1
57,59,0.269882102,1
63,53,0.17998225,1
50,66,0.01405147,0
65,49,0.061081336,1
56,60,-0.084926737,-1
51,65,-0.003481165,0
45,71,-0.044573538,-1
59,57,-0.113069373,-1
51,63,0.221531783,1
46,70,0.033883466,0
45,69,-0.04999811,-1
42,72,0.017020733,0
50,58,-0.009602991,0
49,59,-0.040387458,-1
30,85,-0.031154811,-1
30,86,0.099582455,1
39,77,0.228435357,1
40,42,-0.032407501,-1
73,43,0.095298573,1
67,47,-0.099333385,-1
35,81,0.373773903,1
50,66,0.188734108,1
52,55,0.002292623,0
71,45,-0.03463627,-1
33,51,-0.070732349,-1
44,66,0.019849542,0
30,86,0.081397106,1
50,66,0.00411933,0
47,69,0.07281489,1
52,63,-0.074648755,-1
34,44,0.18731604,1
59,57,0.237893359,1
50,66,0.054775367,1
38,72,0.083634781,1
38,44,-0.049686516,-1
60,50,-0.046141185,-1
62,50,0.435358274,1
41,69,0.07758934,1
39,72,0.218198946,1
61,46,0.185749028,1
57,59,0.113686093,1
46,70,0.04992544,1
25,89,0.039852603,0
42,74,0.224190657,1
43,71,0.209350476,1
68,48,0.205431477,1
27,89,0.065631203,1
63,53,0.184476049,1
56,54,-0.023159602,-1
51,59,-0.150302669,-1
33,83,0.031472081,0
32,84,-0.155886385,-1
39,77,0.3703666,1
40,76,0.071784609,1
79,35,0.164601667,1
49,61,0.033423972,0
58,58,0.035161331,0
46,68,0.171154526,1
46,69,-0.068957571,-1
42,68,0.070063001,1
58,58,-0.145688805,-1
44,72,-0.166955077,-1
49,67,0.297992088,1
70,46,-0.13977714,-1
54,60,0.034755832,0
51,65,0.09741181,1
53,63,-0.048904419,-1
61,55,0.129519267,1
35,74,-0.056281485,-1
51,65,-0.050980325,-1
48,66,0.075604364,1
42,35,-0.065569773,-1
42,44,0.190665172,1
52,64,0.067515963,1
43,63,0.307242687,1
44,72,-0.018859773,-1
62,54,0.096271893,1
27,87,0.007728487,0
48,66,0.099385021,1
45,71,0.012556122,0
45,69,0.09443698,1
46,62,-0.176342345,-1
38,72,-0.099450915,-1
44,72,0.346101875,1
54,55,0.178424125,1
47,69,-0.012026374,0
58,58,0.146591113,1
49,67,0.041228656,1
38,38,-0.118916807,-1
66,50,0.057077995,1
47,68,0.04633731,1
36,80,-0.067364131,-1
53,61,0.006068382,0
46,63,-0.017779641,-1
67,47,-0.153512724,-1
37,75,0.22837525,1
55,56,-0.036222217,-1
48,68,-0.124571663,-1
48,68,-0.103359678,-1
49,67,-0.074498584,-1
33,80,-0.074400029,-1
51,64,0.275271652,1
38,72,0.039910646,0
39,71,0.120294869,1
42,68,0.063338126,1
32,82,0.036468996,0
38,68,0.157716391,1
58,58,-0.042337298,-1
46,70,-0.31391254,-1
49,67,0.071393491,1
37,47,0.075168603,1
67,46,-0.024850526,-1
40,76,0.115637772,1
50,58,0.027726428,0
65,51,0.016218909,0
45,71,-0.034315431,-1
68,42,0.10368894,1
52,64,0.211705808,1
46,68,0.077462085,1
48,63,-0.004496915,0
52,64,-0.002254425,0
64,42,0.070514992,1
43,73,-0.019933081,-1
40,67,0.073544713,1
32,84,-0.057608698,-1
55,60,-0.102029795,-1
63,53,0.000936551,0
55,61,-0.114492899,-1
35,81,0.070114264,1
45,71,0.185894049,1
67,49,0.17873231,1
55,55,0.119791758,1
72,37,0.022563256,0
53,63,-0.190524496,-1
43,73,0.155413047,1
50,64,0.145241607,1
44,70,0.021282128,0
33,83,0.139797459,1
36,78,0.295455666,1
27,89,0.242337321,1
30,52,-0.021003494,-1
61,53,0.043007303,1
50,66,0.244624808,1
44,72,0.107068808,1
35,73,0.096124346,1
59,57,-0.097875148,-1
57,50,0.255029115,1
52,63,0.038861126,0
29,85,-0.025812117,-1
37,79,0.388648671,1
28,78,-0.131831591,-1
41,75,-0.05978003,-1
53,62,-0.072711943,-1
33,83,0.166836758,1
51,65,0.230365878,1
46,68,-0.04140319,-1
57,59,-0.173697946,-1
60,56,0.008399545,0
53,61,-0.045417325,-1
61,55,0.173010085,1
50,66,0.062622485,1
36,80,0.161475218,1
43,72,0.147644445,1
49,67,0.087220008,1
42,74,0.093703826,1
57,59,-0.124554358,-1
56,60,0.105894069,1
29,87,0.097178724,1
43,71,-0.137877118,-1
49,58,0.022270753,0
24,81,0.05344298,1
36,80,-0.130292663,-1
49,65,-0.014273804,0
41,71,0.059772923,1
56,60,0.004309444,0
56,60,-0.10602462,-1
60,56,-0.179576814,-1
65,49,0.364132027,1
63,53,0.261220048,1
42,36,0.101640606,1
51,59,0.111050744,1
44,72,-0.138451145,-1
49,67,-0.141956651,-1
63,52,-0.010422884,0
71,45,0.236842184,1
48,62,-0.146840069,-1
39,77,-0.009258256,0
32,84,-0.102056978,-1
42,68,0.407532381,1
57,58,0.108807934,1
55,61,-0.161193108,-1
36,80,-0.162976594,-1
72,43,-0.040123811,-1
42,74,0.04462061,1
36,79,-0.080075833,-1
60,50,0.071754752,1
67,49,0.194297022,1
41,39,-0.007977979,0
55,61,-0.02876657,-1
66,44,0.242598748,1
46,70,-0.05053697,-1
28,56,0.077900429,1
43,65,-0.091814867,-1
67,49,-0.022958768,-1
55,55,0.167378482,1
51,55,0.046802504,1
59,57,-0.07892154,-1
46,68,0.062710747,1
51,62,-0.048468026,-1
69,45,-0.096096342,-1
43,73,0.000758099,0
39,75,-0.059596029,-1
47,67,0.18822692,1
49,67,-0.111145352,-1
44,63,0.162960175,1
48,66,0.015694521,0
36,80,-0.016819827,-1
47,63,0.056642152,1
48,68,-0.146200964,-1
55,61,-0.006697843,0
51,65,0.160969115,1
35,81,0.068182226,1
42,74,0.152830703,1
26,90,-0.200630386,-1
35,81,-0.102768891,-1
47,69,0.008537727,0
47,69,0.181494871,1
53,63,0.068777872,1
63,49,0.33195374,1
59,55,-0.015637476,-1
52,64,-0.180476324,-1
73,43,0.375975355,1
49,67,-0.09380484,-1
62,54,-0.105393256,-1
54,62,-0.176391926,-1
58,49,-0.101148119,-1
33,47,0.153302377,1
28,88,0.06949622,1
44,72,0.172029841,1
47,69,0.197634072,1
50,66,-0.180141165,-1
45,71,-0.005010276,0
57,59,-0.071661272,-1
42,74,0.015672362,0
33,83,0.152404372,1
58,58,-0.090348215,-1
39,77,0.143097316,1
51,35,0.253775905,1
33,81,0.085073295,1
61,47,0.100698269,1
57,57,0.121879452,1
63,53,0.136795241,1
52,64,0.01899972,0
48,68,-0.07514701,-1
27,49,0.130034617,1
41,75,0.076389391,1
70,38,-0.19533046,-1
33,79,-0.060357462,-1
62,52,-0.013393045,0
51,59,0.105154835,1
45,71,0.146024136,1
47,67,-0.137480572,-1
31,79,-0.206103447,-1
64,52,0.052277463,1
71,43,-0.184468586,-1
45,71,0.038349289,0
38,78,0.14712008,1
50,60,-0.093008126,-1
66,50,0.146637302,1
47,69,0.070142792,1
38,78,0.119794517,1
62,54,0.047358515,1
52,64,-0.431649921,-1
45,71,0.332442098,1
57,53,0.186966911,1
35,75,0.135145874,1
45,70,-0.0079513,0
56,56,0.155473616,1
62,52,-0.024057957,-1
33,81,0.116321285,1
64,52,0.04762359,1
40,76,0.261441268,1
63,52,0.069556925,1
54,55,-0.03488018,-1
38,48,0.126873912,1
42,72,-0.054766662,-1
40,76,0.207452242,1
42,72,0.193439229,1
40,76,-0.036145862,-1
44,72,-0.198195697,-1
50,66,0.233746651,1
42,64,-0.209486249,-1
64,50,0.140536175,1
55,59,0.115353344,1
38,68,0.250190609,1
53,60,-0.029091283,-1
64,52,0.204952115,1
44,64,0.042387699,1
43,71,0.043287572,1
36,80,0.328612398,1
63,45,0.283292235,1
43,37,-0.096952093,-1
50,66,0.03013181,0
47,69,0.002469771,0
38,78,0.251602254,1
52,64,-0.052588745,-1
52,55,0.121006673,1
39,77,-0.068724615,-1
36,80,0.164125241,1
29,87,0.139527947,1
49,61,0.179857504,1
47,69,-0.098574154,-1
32,84,0.104419266,1
53,63,-0.070009901,-1
34,76,0.007200471,0
54,62,-0.087201451,-1
39,67,0.119188039,1
55,61,-0.200303309,-1
45,68,-0.089559519,-1
37,47,0.131094135,1
36,44,0.090211311,1
51,65,-0.23653468,-1
65,49,-0.043014632,-1
55,61,0.185407484,1
43,73,-0.203203321,-1
34,44,0.113446461,1
51,65,0.111679134,1
44,36,-0.202586327,-1
46,38,0.152742098,1
34,80,-0.165694066,-1
59,55,-0.087519228,-1
57,59,-0.080908938,-1
45,71,0.154051782,1
65,48,0.09927648,1
21,84,-0.127811763,-1
38,76,0.049103015,1
37,45,0.166351169,1
44,63,-0.017909086,-1
61,53,0.291176418,1
36,74,-0.003374958,0
56,60,-0.150254186,-1
48,68,-0.065832133,-1
49,67,0.207672119,1
39,77,0.038407464,0
41,64,0.055512701,1
53,63,0.012398922,0
46,70,-0.122240757,-1
46,40,-0.020408345,-1
57,59,0.517713532,1
68,42,-0.002346491,0
59,57,-0.049571849,-1
66,50,0.187618972,1
50,64,0.165733529,1
59,49,0.068942948,1
43,73,0.064484001,1
46,69,-0.015123867,-1
42,74,0.045503551,1
61,49,0.029451015,0
43,43,-0.145682648,-1
35,81,0.020189464,0
59,57,0.006819812,0
22,94,0.077892369,1
50,66,-0.078138,-1
54,60,0.003393161,0
58,55,0.152209296,1
35,42,-0.074197631,-1
27,89,0.239870855,1
46,70,0.185927674,1
28,86,0.077743689,1
53,60,-0.136315683,-1
45,63,0.187994266,1
42,74,0.158848954,1
61,55,0.094823034,1
55,61,-0.075139823,-1
59,57,0.055377328,1
45,71,0.12487371,1
44,62,-0.220494378,-1
59,55,0.043124042,1
48,64,0.21864188,1
66,48,-0.079161741,-1
49,67,0.310918866,1
67,47,0.056865588,1
48,68,0.0313848,0
47,63,-0.035230012,-1
44,72,0.053804126,1
54,56,-0.149549085,-1
49,67,-0.023266319,-1
51,65,0.364184344,1
54,62,0.325959309,1
58,56,0.017336641,0
38,78,0.091225076,1
65,51,0.142356876,1
38,68,0.174459395,1
58,52,-0.052098199,-1
29,78,-0.040302622,-1
42,74,0.398949375,1
32,82,0.24670839,1
59,55,0.026182071,0
43,35,-0.138321809,-1
55,61,0.135661476,1
34,82,0.03550307,0
57,58,-0.008296308,0
29,87,0.059836217,1
55,61,0.082123859,1
41,75,0.04111076,1
47,35,0.114290338,1
33,83,0.028244823,0
36,72,-0.087227733,-1
42,74,-0.129524264,-1
39,77,0.141424489,1
35,81,-0.05265612,-1
32,80,0.120696095,1
45,69,0.170778846,1
30,86,-0.044016194,-1
29,79,0.003035698,0
58,52,-0.1042697,-1
51,64,0.054009232,1
45,71,-0.037864644,-1
55,61,0.007300873,0
50,64,0.036810808,0
47,65,0.009547922,0
48,68,-0.020664224,-1
61,53,0.147627063,1
44,72,-0.101030668,-1
41,73,0.306558732,1
51,65,0.01860623,0
41,45,-0.087354976,-1
33,45,0.038717423,0
38,78,0.185995337,1
54,62,0.151149589,1
51,56,0.404245513,1
54,59,-0.097479659,-1
49,67,-0.034703432,-1
53,63,0.011456383,0
52,60,-0.024790415,-1
48,68,0.07049376,1
37,73,-0.074028606,-1
58,58,-0.200351867,-1
52,58,0.118954989,1
43,73,-0.031750138,-1
50,63,-0.070813297,-1
56,60,0.278284212,1
34,81,0.075667509,1
37,79,-0.153572999,-1
40,76,0.144360596,1
26,49,-0.266097014,-1
47,67,0.051813237,1
40,74,0.114875574,1
59,57,0.140840773,1
33,51,-0.096903821,-1
44,72,0.125227204,1
26,90,0.029765896,0
61,55,-0.108814102,-1
67,49,0.276657879,1
60,56,-0.196840514,-1
37,79,0.251864005,1
55,59,0.051943068,1
41,37,0.049999282,1
38,76,-0.168014157,-1
58,58,-0.027077906,-1
33,77,0.013165582,0
38,76,0.165806698,1
54,62,0.105895888,1
43,73,-0.029124067,-1
39,77,-0.014533081,0
25,91,-0.008391343,0
50,66,-0.062345518,-1
52,64,0.266276694,1
38,78,0.034855636,0
48,66,0.141646814,1
47,69,0.006404892,0
42,74,0.030893639,0
26,89,-0.029311943,-1
66,44,-0.053054224,-1
51,65,0.053647972,1
48,58,0.38039673,1
43,65,-0.077105127,-1
78,38,-0.000879665,0
43,69,0.066029647,1
42,74,0.192628573,1
48,68,0.0902847,1
60,54,-0.013159315,0
51,65,-0.119294572,-1
56,58,0.281323673,1
53,63,-0.117302815,-1
57,57,-0.202696179,-1
52,64,-0.128903601,-1
55,61,0.063515392,1
26,56,0.046139969,1
57,59,0.043252283,1
50,66,-0.164666013,-1
34,78,0.07802805,1
42,73,0.272152603,1
37,79,-0.12394776,-1
45,71,0.040301882,1
49,65,0.211491378,1
53,63,0.221692682,1
55,61,0.122504583,1
51,63,-0.018420959,-1
34,82,0.163794898,1
47,69,0.002858558,0
49,67,0.153083417,1
66,50,-0.027172798,-1
50,65,-0.014165074,0
48,62,-0.029860922,-1
27,83,0.069842948,1
49,65,0.481207865,1
36,79,0.025952565,0
41,71,-0.073261712,-1
33,83,0.202764582,1
43,72,0.213566379,1
45,68,0.035833981,0
57,53,0.005417907,0
69,41,0.117611461,1
51,63,0.137983093,1
38,78,-0.460325558,-1
33,45,0.048638535,1
55,61,0.061494954,1
41,73,-0.031971507,-1
47,69,-0.01026878,0
59,48,0.098098277,1
48,68,-0.066639607,-1
35,72,-0.143664121,-1
56,54,0.003429217,0
54,61,0.128227194,1
53,55,-0.146363186,-1
41,75,-0.10621782,-1
47,69,-0.089031894,-1
33,44,-0.167109898,-1
53,63,0.042833391,1
49,67,0.229657149,1
53,60,0.425913014,1
48,66,-0.022874347,-1
36,80,0.008882978,0
54,56,0.149491933,1
27,50,-0.026094293,-1
43,73,0.159260756,1
60,56,0.154691149,1
49,67,-0.181674079,-1
46,70,0.09103219,1
58,58,0.047679165,1
34,82,0.138868771,1
50,58,0.178806085,1
58,58,-0.044512029,-1
55,53,0.252639995,1
39,75,0.022747017,0
52,64,-0.020870502,-1
46,40,0.128277399,1
45,68,-0.043855589,-1
40,76,0.244737206,1
55,60,-0.040559151,-1
37,79,-0.097462189,-1
59,57,-0.104677417,-1
35,81,0.050010126,1
48,68,-0.133550865,-1
48,62,0.176961587,1
41,74,-0.0028605,0
61,55,-0.095660882,-1
58,58,-0.015999415,-1
42,74,-0.114579619,-1
42,74,-0.044359557,-1
52,57,-0.080045559,-1
35,72,0.118366596,1
23,93,0.072419659,1
66,44,-0.041918168,-1
52,64,0.046482595,1
59,57,-0.041052027,-1
45,71,0.022953511,0
46,69,-0.131094891,-1
74,42,0.094196677,1
56,56,-0.074059677,-1
46,70,-0.079295185,-1
54,62,0.245881607,1
50,59,-0.245389434,-1
38,78,-0.083718571,-1
47,69,0.208701287,1
47,69,0.215750539,1
51,65,0.072526987,1
54,57,-0.036839199,-1
47,69,0.012171229,0
58,58,0.19165135,1
37,79,-0.069743202,-1
56,52,0.21024143,1
42,74,-0.176800032,-1
44,72,-0.049725705,-1
56,60,0.045267639,1
57,59,0.085474401,1
31,85,0.18600313,1
38,78,0.012931397,0
37,79,-0.032904579,-1
63,51,0.061349177,1
53,63,-0.011290853,0
53,61,0.11500593,1
45,70,0.012669603,0
41,71,0.319401753,1
52,62,0.311969024,1
58,56,0.005304667,0
46,70,0.062065712,1
68,48,0.073565748,1
41,74,0.029860323,0
47,69,-0.073518943,-1
40,76,0.124818435,1
33,83,-0.013872743,0
42,72,-0.034107065,-1
49,67,0.070151346,1
40,40,0.132358777,1
45,68,0.219717442,1
48,68,-0.186581856,-1
27,89,0.094296817,1
33,49,0.092250538,1
43,73,0.299322628,1
38,78,0.18862644,1
55,57,-0.134091246,-1
49,67,0.262806791,1
56,60,0.022133283,0
57,59,-0.187915981,-1
67,47,0.088011576,1
39,77,0.237763615,1
58,58,0.067085101,1
24,90,0.038399743,0
49,64,0.166641409,1
56,60,-0.14785795,-1
49,67,0.063685204,1
59,54,-0.009204275,0
62,52,-0.163145296,-1
66,50,0.182442072,1
56,54,0.179843745,1
60,56,0.121090309,1
52,64,-0.18666538,-1
43,73,0.456420428,1
60,48,-0.252983701,-1
55,61,-0.061964598,-1
36,80,0.184163326,1
66,50,-0.16816594,-1
50,66,-0.108416106,-1
36,78,0.084576596,1
58,58,0.052777517,1
47,69,-0.096902538,-1
42,74,-0.121897971,-1
56,60,-0.207660362,-1
28,88,-0.234583819,-1
33,81,-0.239529372,-1
37,79,-0.046858661,-1
37,77,0.190539478,1
35,81,0.201914108,1
64,52,-0.059765782,-1
59,57,0.234120744,1
66,50,-0.093891634,-1
37,76,0.013191968,0
49,67,0.175998297,1
48,68,-0.118827423,-1
57,59,0.170767506,1
76,40,-0.304854441,-1
55,55,0.099178989,1
42,74,-0.015260652,-1
30,82,0.030953802,0
56,60,-0.11671614,-1
36,78,-0.161286317,-1
50,36,-0.03922918,-1
55,52,-0.085259015,-1
53,63,-0.105141817,-1
36,80,-0.053739049,-1
48,68,-0.015727584,-1
28,80,0.03400759,0
36,74,0.241749296,1
57,59,-0.055284678,-1
47,69,-0.187988762,-1
38,78,0.196513137,1
61,49,0.081115825,1
38,78,-0.076666967,-1
51,63,-0.196242929,-1
66,50,-0.073783452,-1
38,73,0.064291841,1
41,75,0.299611714,1
55,61,0.089998832,1
67,49,0.019992088,0
44,72,0.183704254,1
48,67,-0.078555004,-1
46,68,0.24401212,1
52,55,0.161123753,1
44,66,0.126856119,1
63,47,-0.071414548,-1
66,50,-0.059633975,-1
52,64,-0.024205054,-1
57,59,-0.10087378,-1
22,86,0.087766845,1
47,68,-0.108332751,-1
38,78,0.121013963,1
45,71,0.127943372,1
48,68,-0.145591822,-1
50,66,0.214918568,1
41,75,0.084873434,1
74,42,0.286898818,1
40,74,-0.120947091,-1
71,43,0.128343153,1
60,48,0.191690402,1
42,74,0.003470752,0
50,66,0.116047486,1
62,52,0.11800146,1
56,60,0.264721565,1
63,50,-0.221939121,-1
34,82,-0.09217683,-1
43,73,-0.198248492,-1
65,51,0.039044936,0
34,82,-0.088689949,-1
67,41,-0.019174837,-1
45,69,-0.179642979,-1
54,60,0.239199133,1
40,38,-0.059239281,-1
35,75,-0.131264916,-1
30,86,-0.094611947,-1
44,66,0.112974362,1
48,62,-0.024979743,-1
58,50,-0.045316294,-1
42,74,0.282791583,1
54,60,-0.172249247,-1
64,50,0.176786855,1
35,43,0.054734958,1
45,71,-0.171379666,-1
52,64,0.166949276,1
58,58,-0.07033175,-1
44,72,0.444336494,1
58,57,-0.088226215,-1
52,64,0.107922175,1
36,80,-0.284224725,-1
30,86,-0.210033926,-1
49,67,-0.284318074,-1
49,64,0.131658347,1
63,53,0.000174065,0
35,81,-0.160397228,-1
25,91,0.007099416,0
55,61,0.073116629,1
66,50,0.051637269,1
60,50,0.089447775,1
50,60,-0.204248304,-1
70,44,0.158793308,1
44,71,-0.066911363,-1
61,49,0.086043951,1
58,58,-0.045064185,-1
40,76,0.303328403,1
46,70,0.004506292,0
41,69,0.132045163,1
45,35,0.068001806,1
39,77,-0.092997718,-1
63,40,0.159720744,1
45,71,-0.064524256,-1
44,72,0.170450173,1
36,77,-0.120588381,-1
52,64,-0.092541836,-1
62,48,0.017194055,0
38,78,-0.125564838,-1
40,38,-0.062835458,-1
61,55,0.192781807,1
40,76,0.055737295,1
54,62,-0.243920089,-1
45,71,0.249926522,1
62,45,-0.108007851,-1
47,69,-0.153208795,-1
35,81,-0.013641531,0
46,68,-0.077814716,-1
40,76,0.157326176,1
37,78,0.053325884,1
55,61,0.004058599,0
53,54,0.1089509,1
39,77,-0.258347004,-1
35,45,-0.043454976,-1
33,45,0.207591082,1
50,66,-0.044563234,-1
45,67,0.006500941,0
64,50,0.039797349,0
49,65,-0.177963017,-1
43,73,0.093398187,1
66,50,-0.090946119,-1
53,63,0.320018793,1
39,68,-8.72763e-05,0
64,52,0.291728726,1
50,66,0.027189557,0
48,68,0.114770208,1
53,57,0.131837006,1
60,54,-0.02752317,-1
49,66,-0.081226748,-1
49,67,-0.108797748,-1
59,55,-0.068903786,-1
43,73,0.429555186,1
52,62,0.122912277,1
47,69,0.15078477,1
53,63,-0.112935684,-1
60,56,0.25828423,1
27,50,0.290494677,1
46,38,-0.02507679,-1
58,52,-0.11988498,-1
70,44,0.08111238,1
36,74,0.186243342,1
64,50,-0.108116109,-1
53,57,0.028235449,0
41,75,-0.046602891,-1
46,70,0.064112116,1
44,72,0.151693294,1
40,76,0.147539741,1
39,77,-0.193828544,-1
50,64,0.084663762,1
52,64,0.036539365,0
30,86,0.101237974,1
50,66,0.064980454,1
35,45,-0.059862559,-1
52,63,0.463874205,1
43,70,-0.348441127,-1
42,74,0.012672542,0
68,47,-0.041874929,-1
47,69,0.183437494,1
49,67,-0.031792336,-1
41,75,-0.082494869,-1
30,48,-0.071708701,-1
48,68,-0.105423734,-1
